DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,
6/14/19,165,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/1/19,91,QUVE-04,39,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/11/19,101,QUVE-04,39,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/17/19,107,QUVE-04,39,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/23/19,113,QUVE-04,39,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/29/19,119,QUVE-04,39,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/6/19,126,QUVE-04,39,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/11/19,131,QUVE-04,39,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/16/19,136,QUVE-04,39,BB,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/21/19,141,QUVE-04,39,BB,95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/27/19,147,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/3/19,154,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/19,159,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/19,165,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/1/19,91,QURU-03,40,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/11/19,101,QURU-03,40,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/17/19,107,QURU-03,40,SS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/23/19,113,QURU-03,40,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/29/19,119,QURU-03,40,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
5/6/19,126,QURU-03,40,BB,5,BB,5,0,ND,-99,-99,0,0,0,0,,
5/11/19,131,QURU-03,40,BB,95,BB,ND,ND,ND,-99,-99,8,0,0,0,,
5/16/19,136,QURU-03,40,BB,100,BB,100,ND,ND,-99,-99,8,0,0,0,,
5/21/19,141,QURU-03,40,BB,100,BB,100,ND,ND,-99,-99,15,0,0,0,,
5/27/19,147,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,45,0,0,0,,
6/3/19,154,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,60,60,0,F,,
6/8/19,159,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,78,80,45,F,,
6/14/19,165,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,85,80,75,F,,
6/24/19,175,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,96,80,97,F,,
4/1/19,91,CRSP-02,41,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/11/19,101,CRSP-02,41,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/17/19,107,CRSP-02,41,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/23/19,113,CRSP-02,41,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/29/19,119,CRSP-02,41,BB,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/6/19,126,CRSP-02,41,BB,65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/11/19,131,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/16/19,136,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/21/19,141,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/27/19,147,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/3/19,154,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/19,159,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/19,165,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/1/19,91,PRSE-02,42,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/11/19,101,PRSE-02,42,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/17/19,107,PRSE-02,42,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/23/19,113,PRSE-02,42,BB,80,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/29/19,119,PRSE-02,42,BB,99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/6/19,126,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/11/19,131,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/16/19,136,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/21/19,141,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/27/19,147,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/3/19,154,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/19,159,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/19,165,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/1/19,91,BEPA-07,43,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
4/11/19,101,BEPA-07,43,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
4/17/19,107,BEPA-07,43,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
4/23/19,113,BEPA-07,43,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
4/29/19,119,BEPA-07,43,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
5/6/19,126,BEPA-07,43,BB,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
5/11/19,131,BEPA-07,43,BB,95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
5/16/19,136,BEPA-07,43,BB,98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
5/21/19,141,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
5/27/19,147,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/3/19,154,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/8/19,159,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/14/19,165,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/24/19,175,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
4/1/19,91,BEPA-06,44,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
4/11/19,101,BEPA-06,44,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
4/17/19,107,BEPA-06,44,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
4/23/19,113,BEPA-06,44,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
4/29/19,119,BEPA-06,44,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/6/19,126,BEPA-06,44,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/11/19,131,BEPA-06,44,BB,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/16/19,136,BEPA-06,44,BB,80,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/21/19,141,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/27/19,147,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/3/19,154,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/8/19,159,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/14/19,165,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/24/19,175,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
4/1/19,91,BEPA-05,45,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/11/19,101,BEPA-05,45,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/17/19,107,BEPA-05,45,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/23/19,113,BEPA-05,45,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/29/19,119,BEPA-05,45,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/6/19,126,BEPA-05,45,BB,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/11/19,131,BEPA-05,45,BB,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/16/19,136,BEPA-05,45,BB,98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/21/19,141,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/27/19,147,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/3/19,154,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/19,159,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/19,165,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/1/19,91,COAL-06,46,NS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
4/11/19,101,COAL-06,46,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
4/17/19,107,COAL-06,46,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
4/23/19,113,COAL-06,46,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
4/29/19,119,COAL-06,46,BB,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/6/19,126,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/11/19,131,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/16/19,136,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/21/19,141,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/27/19,147,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/3/19,154,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/8/19,159,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/14/19,165,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/24/19,175,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
4/1/19,91,FRAM-07,47,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
4/11/19,101,FRAM-07,47,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
4/17/19,107,FRAM-07,47,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
4/23/19,113,FRAM-07,47,SS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
4/29/19,119,FRAM-07,47,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
5/6/19,126,FRAM-07,47,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
5/11/19,131,FRAM-07,47,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
5/16/19,136,FRAM-07,47,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
5/21/19,141,FRAM-07,47,BB,80,ND,0,0,ND,-99,-99,0,0,0,0,new tree 5-1-08 (02 dead),
5/27/19,147,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,13,0,0,0,new tree 5-1-08 (02 dead),
6/3/19,154,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,48,0,0,0,new tree 5-1-08 (02 dead),
6/8/19,159,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,70,70,10,0,new tree 5-1-08 (02 dead),
6/14/19,165,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,85,80,60,0,new tree 5-1-08 (02 dead),
6/24/19,175,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,95,80,95,F,new tree 5-1-08 (02 dead),
4/1/19,91,FAGR-04,48,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/11/19,101,FAGR-04,48,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/17/19,107,FAGR-04,48,SS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/23/19,113,FAGR-04,48,MS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/29/19,119,FAGR-04,48,VS,0,BB,50,0,ND,0,0,0,0,0,0,lots of flwrs near top,
5/6/19,126,FAGR-04,48,BB,30,BB,90,0,ND,0,0,0,0,0,0,,
5/11/19,131,FAGR-04,48,BB,100,BB,100,100,ND,11,5,18,0,0,0,,
5/16/19,136,FAGR-04,48,BB,100,BB,100,100,ND,11,7,28,0,0,0,,
5/21/19,141,FAGR-04,48,BB,100,BB,100,100,ND,16,8,45,0,0,F,,
5/27/19,147,FAGR-04,48,BB,100,BB,100,100,ND,18,8,63,65,20,S,,
6/3/19,154,FAGR-04,48,BB,100,BB,100,100,ND,17,8,85,80,65,F,,
6/8/19,159,FAGR-04,48,BB,100,BB,100,100,ND,17,8,96,80,97,F,,
6/14/19,165,FAGR-04,48,BB,100,BB,100,100,ND,17,8,98,80,97,F,,
6/24/19,175,FAGR-04,48,BB,100,BB,100,100,ND,17,8,98,80,97,F,,
4/1/19,91,QUAL-03,49,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/11/19,101,QUAL-03,49,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/17/19,107,QUAL-03,49,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/23/19,113,QUAL-03,49,SS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/29/19,119,QUAL-03,49,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
5/6/19,126,QUAL-03,49,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
5/11/19,131,QUAL-03,49,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
5/16/19,136,QUAL-03,49,BB,5,ND,0,0,ND,-99,-99,0,0,0,0,,
5/21/19,141,QUAL-03,49,BB,98,ND,0,0,ND,-99,-99,8,0,0,0,,
5/27/19,147,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,18,0,0,0,,
6/3/19,154,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,55,50,0,0,,
6/8/19,159,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,78,80,30,0,,
6/14/19,165,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,90,80,75,0,,
6/24/19,175,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,96,80,97,0,,
4/1/19,91,ACSA-02,50,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/11/19,101,ACSA-02,50,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/17/19,107,ACSA-02,50,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/23/19,113,ACSA-02,50,MS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/29/19,119,ACSA-02,50,BB,5,ND,0,0,ND,0,0,0,0,0,0,,
5/6/19,126,ACSA-02,50,BB,95,ND,0,0,ND,-99,-99,8,0,0,0,,
5/11/19,131,ACSA-02,50,BB,100,ND,0,0,ND,7,7,20,0,0,0,,
5/16/19,136,ACSA-02,50,BB,100,ND,0,0,ND,10,9,30,0,0,0,,
5/21/19,141,ACSA-02,50,BB,100,ND,0,0,ND,14,14,68,65,15,0,,
5/27/19,147,ACSA-02,50,BB,100,ND,0,0,ND,15,15,85,80,80,0,,
6/3/19,154,ACSA-02,50,BB,100,ND,0,0,ND,16,17,95,80,95,0,,
6/8/19,159,ACSA-02,50,BB,100,ND,0,0,ND,16,17,100,80,97,0,,
6/14/19,165,ACSA-02,50,BB,100,ND,0,0,ND,16,17,98,80,97,0,,
6/24/19,175,ACSA-02,50,BB,100,ND,0,0,ND,16,17,100,80,97,0,,
4/1/19,91,FRAM-03,51,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/11/19,101,FRAM-03,51,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/17/19,107,FRAM-03,51,NS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/23/19,113,FRAM-03,51,SS,0,ND,0,0,ND,0,0,0,0,0,0,,
4/29/19,119,FRAM-03,51,MS,0,ND,0,0,ND,0,0,0,0,0,0,,
5/6/19,126,FRAM-03,51,VS,0,ND,0,0,ND,0,0,0,0,0,0,,
5/11/19,131,FRAM-03,51,VS,0,ND,0,0,ND,0,0,0,0,0,0,,
5/16/19,136,FRAM-03,51,BB,35,ND,0,0,ND,0,0,0,0,0,0,,
5/21/19,141,FRAM-03,51,BB,100,ND,0,0,ND,ND,ND,10,0,0,0,,
5/27/19,147,FRAM-03,51,BB,100,ND,0,0,ND,29,14,38,0,0,0,,
6/3/19,154,FRAM-03,51,BB,100,ND,0,0,ND,36,22,75,75,25,0,,
6/8/19,159,FRAM-03,51,BB,100,ND,0,0,ND,36,22,85,80,60,F,,
6/14/19,165,FRAM-03,51,BB,100,ND,0,0,ND,36,22,93,80,85,F,,
6/24/19,175,FRAM-03,51,BB,100,ND,0,0,ND,36,22,98,80,97,F,,
4/1/19,91,POTR-05,52,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11-M flwrs 5%BB,
4/11/19,101,POTR-05,52,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11-M flwrs>5%BB,
4/17/19,107,POTR-05,52,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new5-19-11-M flwrs 75%BB,
4/23/19,113,POTR-05,52,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11 M flwrs done,
4/29/19,119,POTR-05,52,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11 M flwrs done,
5/6/19,126,POTR-05,52,BB,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/11/19,131,POTR-05,52,BB,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/16/19,136,POTR-05,52,BB,80,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/21/19,141,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/27/19,147,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/3/19,154,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/8/19,159,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/14/19,165,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/24/19,175,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
4/1/19,91,ACSA-04,53,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree fall 2007 (03 cut),
4/11/19,101,ACSA-04,53,SS,0,SS,0,0,ND,-99,-99,0,0,0,0,new tree fall 2007 (03 cut),
4/17/19,107,ACSA-04,53,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree fall 2007 (03 cut),
4/23/19,113,ACSA-04,53,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree fall 2007 (03 cut),
4/29/19,119,ACSA-04,53,VS,0,BB,75,0,ND,-99,-99,0,0,0,0,new tree fall 2007 (03 cut),
5/6/19,126,ACSA-04,53,BB,30,BB,100,ND,ND,-99,-99,0,0,0,0,new tree fall 2007 (03 cut),
5/11/19,131,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,20,0,0,0,new tree fall 2007 (03 cut),
5/16/19,136,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,25,0,0,0,new tree fall 2007 (03 cut),
5/21/19,141,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,68,60,5,0,new tree fall 2007 (03 cut),
5/27/19,147,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,85,80,80,0,new tree fall 2007 (03 cut),
6/3/19,154,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,95,80,95,0,new tree fall 2007 (03 cut),
6/8/19,159,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,new tree fall 2007 (03 cut),
6/14/19,165,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,new tree fall 2007 (03 cut),
6/24/19,175,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,100,80,97,0,new tree fall 2007 (03 cut),
4/1/19,91,PRSE-04,54,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/11/19,101,PRSE-04,54,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/17/19,107,PRSE-04,54,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/23/19,113,PRSE-04,54,BB,25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/29/19,119,PRSE-04,54,BB,95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/6/19,126,PRSE-04,54,BB,97,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/11/19,131,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/16/19,136,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/21/19,141,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/27/19,147,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/3/19,154,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/19,159,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/19,165,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
4/1/19,91,QURU-04,55,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/11/19,101,QURU-04,55,SS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/17/19,107,QURU-04,55,SS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/23/19,113,QURU-04,55,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
4/29/19,119,QURU-04,55,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,,
5/6/19,126,QURU-04,55,BB,60,BB,60,0,ND,-99,-99,0,0,0,0,,
5/11/19,131,QURU-04,55,BB,100,BB,50,0,ND,-99,-99,5,0,0,0,,
5/16/19,136,QURU-04,55,BB,100,BB,100,ND,ND,-99,-99,8,0,0,0,,
5/21/19,141,QURU-04,55,BB,100,BB,100,ND,ND,-99,-99,18,0,0,0,,
5/27/19,147,QURU-04,55,BB,100,BB,100,ND,ND,-99,-99,50,25,0,0,,
6/3/19,154,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,75,75,10,0,,
6/8/19,159,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,85,80,65,F,,
6/14/19,165,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,90,80,80,F,,
6/24/19,175,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,96,80,97,F,,
4/1/19,91,ACRU-05,56,SS,0,MS,0,0,ND,0,0,0,0,0,0,,
4/11/19,101,ACRU-05,56,SS,0,VS,0,0,ND,0,0,0,0,0,0,,
4/17/19,107,ACRU-05,56,MS,0,BB,40,0,F,0,0,0,0,0,0,,
4/23/19,113,ACRU-05,56,VS,0,BB,100,ND,F,0,0,0,0,0,0,lots of flwrs!,
4/29/19,119,ACRU-05,56,VS,0,BB,100,75,F,0,0,0,0,0,0,fruit dev-lots!,
5/6/19,126,ACRU-05,56,BB,40,BB,100,100,F,0,0,0,0,0,0,fruit dev-lots!,
5/11/19,131,ACRU-05,56,BB,95,BB,100,100,F,ND,ND,5,0,0,0,fruit dev-lots! Up to1.3cm,
5/16/19,136,ACRU-05,56,BB,95,BB,100,100,F,5,3,8,0,0,0,fruit dev up to 1.6cm,
5/21/19,141,ACRU-05,56,BB,100,BB,100,100,F,8,8,23,0,0,0,fruit dev-lots! Up to 2.1cm,
5/27/19,147,ACRU-05,56,BB,100,BB,100,100,F,12,12,53,45,5,F,fruit up to 2.1cm-still on,
