DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,
5/30/18,150,FRAM-09,2,BB,100,-99,-99,-99,M,-99,-99,53,15,0,0,new tree fall 2017,
5/30/18,150,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,65,55,0,M,,
5/30/18,150,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
5/30/18,150,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,ACSA-01,7,BB,100,ND,0,0,ND,-99,-99,73,70,10,0,,
5/30/18,150,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
5/30/18,150,BEAL-01,9,BB,100,ND,0,0,ND,13,8,75,75,30,M,,
5/30/18,150,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
5/30/18,150,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,65,65,0,0,,
5/30/18,150,QUAL-05,12,BB,100,ND,0,0,ND,19,12,53,10,0,0,new tree 2005,
5/30/18,150,FAGR-01,13,BB,100,ND,0,0,ND,18,9,75,75,20,F,,
5/30/18,150,ACPE-01,14,BB,100,BB,100,100,F,18,18,65,60,10,M,fruit dev,
5/30/18,150,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,BEPA-08,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2017,
5/30/18,150,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,65,65,10,S,,
5/30/18,150,ACPE-02,19,BB,100,BB,100,100,M,20,19,63,55,5,S,,
5/30/18,150,FAGR-07,20,BB,100,ND,0,0,ND,-99,-99,75,75,15,0,new tree spring 2017,
5/30/18,150,ACPE-03,21,BB,100,BB,100,100,M,20,20,63,60,10,S,,
5/30/18,150,HAVI-01,22,BB,100,ND,0,0,ND,13,10,70,65,15,0,,
5/30/18,150,BEAL-02,23,BB,100,ND,0,0,ND,9,6,70,70,15,S,,
5/30/18,150,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,78,80,25,0,new tree fall 2004,
5/30/18,150,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,BEAL-03,27,BB,100, ND,0,0,ND,-99,-99,75,75,25,M,,
5/30/18,150,HAVI-02,28,BB,100,ND,0,0,ND,11,9,80,80,24,F,,
5/30/18,150,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,53,15,0,0,,
5/30/18,150,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,68,60,5,S,,
5/30/18,150,ACPE-04,31,BB,100,ND,0,0,ND,14,15,60,50,0,0,,
5/30/18,150,QUVE-05,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree spring 2017,
5/30/18,150,ACRU-04,33,BB,100,ND,0,0,ND,12,14,65,60,10,0,,
5/30/18,150,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,58,40,0,0,,
5/30/18,150,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,HAVI-03,37,BB,100,ND,0,0,ND,12,9,80,80,30,F,,
5/30/18,150,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,QURU-03,40,BB,100,-99,-99,-99,ND,-99,-99,68,70,15,F,,
5/30/18,150,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
5/30/18,150,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/30/18,150,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/30/18,150,FRAM-07,47,BB,100,BB,100,100,M,-99,-99,60,40,0,0,new tree 5-1-08 (02 dead),
5/30/18,150,FAGR-04,48,BB,100,ND,0,0,ND,17,8,80,80,40,0,,
5/30/18,150,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,60,50,0,0,,
5/30/18,150,ACSA-02,50,BB,100,ND,0,0,ND,16,17,90,80,85,0,,
5/30/18,150,FRAM-03,51,BB,100,ND,0,0,ND,36,22,75,75,25,0,,
5/30/18,150,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/30/18,150,ACSA-04,53,BB,100,ND,0,0,ND,-99,-99,80,80,45,0,new tree fall 2007 (03 cut),
5/30/18,150,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/30/18,150,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,68,70,5,F,,
5/30/18,150,ACRU-05,56,BB,100,BB,100,100,F,13,12,75,75,20,S,most seeds fallen,
5/30/18,150,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,65,65,0,0,new tree 4-1-15 (04 dead),
5/30/18,150,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,FRAM-09,2,BB,100,-99,-99,-99,M,-99,-99,63,55,0,0,new tree fall 2017,
6/6/18,157,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,75,75,50,S,,
6/6/18,157,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/6/18,157,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,ACSA-01,7,BB,100,ND,0,0,ND,-99,-99,90,80,80,0,,
6/6/18,157,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/6/18,157,BEAL-01,9,BB,100,ND,0,0,ND,13,8,88,80,70,M,,
6/6/18,157,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/6/18,157,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,75,75,35,0,,
6/6/18,157,QUAL-05,12,BB,100,ND,0,0,ND,20,13,68,60,15,0,new tree 2005,
6/6/18,157,FAGR-01,13,BB,100,ND,0,0,ND,18,9,85,80,75,0,,
6/6/18,157,ACPE-01,14,BB,100,BB,100,100,F,20,18,83,80,60,M,fruit dev,
6/6/18,157,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,BEPA-08,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2017,
6/6/18,157,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,78,80,55,S,,
6/6/18,157,ACPE-02,19,BB,100,BB,100,100,M,21,20,75,75,45,M,,
6/6/18,157,FAGR-07,20,BB,100,ND,0,0,ND,-99,-99,83,80,75,0,new tree spring 2017,
6/6/18,157,ACPE-03,21,BB,100,BB,100,100,M,20,20,73,70,40,M,,
6/6/18,157,HAVI-01,22,BB,100,ND,0,0,ND,13,10,80,80,55,F,,
6/6/18,157,BEAL-02,23,BB,100,ND,0,0,ND,9,6,80,80,50,S,,
6/6/18,157,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,90,80,75,0,new tree fall 2004,
6/6/18,157,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,BEAL-03,27,BB,100,ND,0,0,ND,-99,-99,85,80,65,M,,
6/6/18,157,HAVI-02,28,BB,100,ND,0,0,ND,11,9,85,80,70,0,,
6/6/18,157,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,73,70,20,0,,
6/6/18,157,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,73,70,25,S,,
6/6/18,157,ACPE-04,31,BB,100,ND,0,0,ND,16,17,75,75,30,0,,
6/6/18,157,QUVE-05,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree spring 2017,
6/6/18,157,ACRU-04,33,BB,100,ND,0,0,ND,13,15,73,70,25,F,,
6/6/18,157,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,73,70,10,0,,
6/6/18,157,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,HAVI-03,37,BB,100,ND,0,0,ND,12,8,90,80,75,F,,
6/6/18,157,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,QURU-03,40,BB,100,-99,-99,-99,ND,-99,-99,75,75,40,0,,
6/6/18,157,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/6/18,157,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/6/18,157,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/6/18,157,FRAM-07,47,BB,100,BB,100,100,M,-99,-99,70,65,0,0,new tree 5-1-08 (02 dead),
6/6/18,157,FAGR-04,48,BB,100,ND,0,0,ND,17,8,93,80,85,F,,
6/6/18,157,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,75,75,15,0,,
6/6/18,157,ACSA-02,50,BB,100,ND,0,0,ND,16,17,98,80,97,0,,
6/6/18,157,FRAM-03,51,BB,100,ND,0,0,ND,36,22,80,80,40,F,,
6/6/18,157,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/6/18,157,ACSA-04,53,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,new tree fall 2007 (03 cut),
6/6/18,157,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/6/18,157,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,83,80,50,F,,
6/6/18,157,ACRU-05,56,BB,100,BB,100,100,F,13,12,80,80,60,M,seeds gone ,
6/6/18,157,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,75,75,35,F,new tree 4-1-15 (04 dead),
6/6/18,157,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,FRAM-09,2,BB,100,-99,-99,-99,M,-99,-99,75,75,25,0,new tree fall 2017,
6/14/18,165,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,93,80,80,M,,
6/14/18,165,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/14/18,165,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,ACSA-01,7,BB,100,ND,0,0,ND,-99,-99,96,80,97,0,,
6/14/18,165,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/14/18,165,BEAL-01,9,BB,100,ND,0,0,ND,13,8,95,80,95,M,,
6/14/18,165,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/14/18,165,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,90,80,85,0,,
6/14/18,165,QUAL-05,12,BB,100,ND,0,0,ND,21,14,83,80,75,0,new tree 2005,
6/14/18,165,FAGR-01,13,BB,100,ND,0,0,ND,18,9,95,80,85,F,,
6/14/18,165,ACPE-01,14,BB,100,BB,100,100,F,20,18,88,80,80,M,fruit dev,
6/14/18,165,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,BEPA-08,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2017,
6/14/18,165,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,88,80,80,S,,
6/14/18,165,ACPE-02,19,BB,100,BB,100,100,M,21,20,85,80,75,S,,
6/14/18,165,FAGR-07,20,BB,100,ND,0,0,ND,-99,-99,95,80,95,F,new tree spring 2017,
6/14/18,165,ACPE-03,21,BB,100,BB,100,100,M,20,20,88,80,80,M,,
6/14/18,165,HAVI-01,22,BB,100,ND,0,0,ND,13,10,95,80,95,F,,
6/14/18,165,BEAL-02,23,BB,100,ND,0,0,ND,9,6,93,80,90,S,,
6/14/18,165,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,97,80,97,0,new tree fall 2004,
6/14/18,165,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,BEAL-03,27,BB,100,ND,0,0,ND,-99,-99,95,80,95,M,,
6/14/18,165,HAVI-02,28,BB,100,ND,0,0,ND,11,9,96,80,97,0,,
6/14/18,165,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,85,80,65,0,,
6/14/18,165,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,85,80,70,S,,
6/14/18,165,ACPE-04,31,BB,100,ND,0,0,ND,16,17,88,80,75,0,,
6/14/18,165,QUVE-05,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree spring 2017,
6/14/18,165,ACRU-04,33,BB,100,ND,0,0,ND,13,15,88,80,85,0,,
6/14/18,165,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,88,80,80,0,,
6/14/18,165,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,HAVI-03,37,BB,100,ND,0,0,ND,12,8,95,80,95,S,,
6/14/18,165,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,QURU-03,40,BB,100,-99,-99,-99,ND,-99,-99,88,80,80,F,,
6/14/18,165,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/14/18,165,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/14/18,165,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/14/18,165,FRAM-07,47,BB,100,BB,100,100,M,-99,-99,80,80,69,0,new tree 5-1-08 (02 dead),
6/14/18,165,FAGR-04,48,BB,100,ND,0,0,ND,17,8,97,80,97,F,,
6/14/18,165,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,85,80,75,0,,
6/14/18,165,ACSA-02,50,BB,100,ND,0,0,ND,16,17,99,80,97,0,,
6/14/18,165,FRAM-03,51,BB,100,ND,0,0,ND,36,22,90,80,80,F,,
6/14/18,165,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/14/18,165,ACSA-04,53,BB,100,ND,0,0,ND,-99,-99,99,80,97,0,new tree fall 2007 (03 cut),
6/14/18,165,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/18,165,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,93,80,90,0,,
6/14/18,165,ACRU-05,56,BB,100,BB,100,100,F,13,12,95,80,95,S,,
6/14/18,165,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,88,80,80,0,new tree 4-1-15 (04 dead),
6/14/18,165,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,FRAM-09,2,BB,100,-99,-99,-99,M,-99,-99,80,80,75,0,new tree fall 2017,
6/22/18,173,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,95,80,95,M,,
6/22/18,173,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/22/18,173,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,ACSA-01,7,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,,
6/22/18,173,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/22/18,173,BEAL-01,9,BB,100,ND,0,0,ND,13,8,97,80,97,M,,
6/22/18,173,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/22/18,173,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,93,80,90,0,,
6/22/18,173,QUAL-05,12,BB,100,ND,0,0,ND,21,14,95,80,95,0,new tree 2005,
6/22/18,173,FAGR-01,13,BB,100,ND,0,0,ND,18,9,97,80,97,F,,
6/22/18,173,ACPE-01,14,BB,100,BB,100,100,F,20,18,95,80,95,S,fruit dev,
6/22/18,173,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,BEPA-08,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2017,
6/22/18,173,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,95,80,95,F,,
6/22/18,173,ACPE-02,19,BB,100,BB,100,100,M,21,20,93,80,90,S,,
6/22/18,173,FAGR-07,20,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,new tree spring 2017,
6/22/18,173,ACPE-03,21,BB,100,BB,100,100,M,20,20,93,80,90,M,,
6/22/18,173,HAVI-01,22,BB,100,ND,0,0,ND,13,10,96,80,97,0,,
6/22/18,173,BEAL-02,23,BB,100,ND,0,0,ND,9,6,96,80,97,F,,
6/22/18,173,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,100,80,97,0,new tree fall 2004,
6/22/18,173,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,BEAL-03,27,BB,100,ND,0,0,ND,-99,-99,96,80,97,M,,
6/22/18,173,HAVI-02,28,BB,100,ND,0,0,ND,11,9,98,80,97,0,,
6/22/18,173,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,90,80,90,0,,
6/22/18,173,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,95,80,95,F,,
6/22/18,173,ACPE-04,31,BB,100,ND,0,0,ND,16,17,90,80,85,F,,
6/22/18,173,QUVE-05,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree spring 2017,
6/22/18,173,ACRU-04,33,BB,100,ND,0,0,ND,13,15,95,80,95,F,,
6/22/18,173,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,,
6/22/18,173,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,HAVI-03,37,BB,100,ND,0,0,ND,12,8,96,80,97,F,,
6/22/18,173,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,QURU-03,40,BB,100,-99,-99,-99,ND,-99,-99,96,80,97,0,,
6/22/18,173,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2016,
6/22/18,173,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/22/18,173,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/22/18,173,FRAM-07,47,BB,100,BB,100,100,ND,-99,-99,90,80,85,0,new tree 5-1-08 (02 dead),
6/22/18,173,FAGR-04,48,BB,100,ND,0,0,ND,17,8,98,80,97,F,,
6/22/18,173,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,,
6/22/18,173,ACSA-02,50,BB,100,ND,0,0,ND,16,17,100,80,97,0,,
6/22/18,173,FRAM-03,51,BB,100,ND,0,0,ND,36,22,96,80,97,F,,
6/22/18,173,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/22/18,173,ACSA-04,53,BB,100,ND,0,0,ND,-99,-99,100,80,97,0,new tree fall 2007 (03 cut),
6/22/18,173,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/22/18,173,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,96,80,97,F,,
6/22/18,173,ACRU-05,56,BB,100,BB,100,100,F,13,12,96,80,97,M,seeds gone,
6/22/18,173,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,95,80,95,S,new tree 4-1-15 (04 dead),
6/22/18,173,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
